,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_since_last_promotion,years_with_current_manager,date_birth,remote_work,grupo
532,False,rarely,799.0,,47,3,,,,f,59.0,3,3,manufacturing director,4,single,,23848,4,,0.17,3.0,4,0,,3,4.0,6,1,2,1986,True,control
533,False,no,142.0,,9,4,,626.0,1.0,m,69.0,3,3,sales executive,2,divorced,,24666,1,False,0.13,3.0,4,1,9.0,6,3.0,9,7,7,1986,False,variante
534,False,rarely,446.0,,1,4,life sciences,,2.0,f,65.0,3,2,manufacturing director,2,married,,15701,6,,0.12,3.0,2,1,8.0,2,2.0,6,4,3,1986,False,variante
535,False,rarely,691.0,,23,3,medical,,2.0,m,89.0,4,1,research scientist,4,,2725.0,21630,1,,0.11,3.0,2,2,,3,3.0,6,1,4,1999,True,control
536,False,,1246.0,,3,3,,644.0,1.0,m,99.0,3,5,manager,2,married,,7999,1,False,0.11,3.0,3,1,,2,3.0,32,10,7,1973,False,variante
537,False,,254.0,,1,2,life sciences,649.0,2.0,m,83.0,2,1,research scientist,4,,3622.0,22794,1,True,0.13,3.0,4,1,6.0,3,3.0,6,1,3,1989,,control
538,False,frequently,1410.0,,3,1,medical,714.0,4.0,f,71.0,4,2,sales executive,4,,,16673,1,,0.2,,2,2,,3,3.0,6,0,4,1996,False,control
539,False,,883.0,sales,42,1,,781.0,,f,32.0,3,2,sales executive,4,single,6180.0,22807,1,False,0.23,4.0,2,0,6.0,5,2.0,6,1,4,1998,False,control
540,False,,304.0,sales,25,3,other,,4.0,m,60.0,3,2,sales executive,4,single,6274.0,18686,1,False,0.22,4.0,3,0,6.0,5,3.0,6,1,4,1989,True,control
541,False,,121.0,research & development,2,4,,804.0,3.0,f,86.0,2,1,research scientist,1,,4381.0,7530,1,,0.11,,3,0,6.0,3,3.0,6,1,3,1989,True,variante
542,False,,950.0,,7,3,other,,3.0,m,59.0,3,3,manufacturing director,3,single,,18869,3,False,0.21,4.0,2,0,17.0,3,4.0,8,1,6,1988,False,control
543,False,,1343.0,,16,1,medical,856.0,,f,53.0,2,1,research scientist,1,,2559.0,17852,1,,0.11,3.0,4,0,6.0,3,2.0,6,1,1,1988,False,variante
544,False,,827.0,research & development,1,4,,998.0,3.0,f,84.0,4,2,healthcare representative,2,married,5488.0,20161,1,True,0.13,3.0,1,1,,2,3.0,6,1,2,1990,,variante
545,False,,1107.0,,28,4,life sciences,1120.0,3.0,f,93.0,3,1,research scientist,4,divorced,2514.0,26968,4,False,0.22,4.0,1,1,11.0,1,3.0,7,1,7,1994,False,control
546,False,frequently,490.0,research & development,10,3,,1143.0,4.0,f,61.0,3,1,research scientist,2,divorced,,17940,0,False,0.14,3.0,4,2,8.0,2,2.0,7,1,1,1994,True,variante
547,False,,1400.0,,9,1,life sciences,,2.0,f,70.0,3,2,sales executive,3,married,,5829,1,,0.2,4.0,1,0,,3,2.0,6,1,3,1989,False,control
548,False,rarely,1179.0,,19,4,medical,,4.0,m,78.0,2,1,laboratory technician,1,married,3196.0,12449,1,,0.12,3.0,3,3,6.0,2,3.0,6,3,3,1995,False,variante
549,False,,1117.0,,2,1,life sciences,,1.0,f,72.0,4,1,research scientist,4,married,,19982,1,,0.13,3.0,4,1,10.0,5,3.0,10,7,7,1979,False,control
550,False,rarely,1332.0,research & development,11,2,,1251.0,3.0,m,80.0,3,2,healthcare representative,1,married,,17089,1,True,0.12,,4,0,6.0,2,2.0,6,0,1,1992,False,variante
551,False,,583.0,research & development,4,2,life sciences,,3.0,m,53.0,3,1,research scientist,4,,,9973,1,True,0.2,4.0,2,0,,2,2.0,8,2,2,1997,False,control
552,False,rarely,465.0,,1,3,,1438.0,1.0,m,74.0,3,1,research scientist,4,,3420.0,10205,7,False,0.12,3.0,3,1,17.0,2,2.0,6,1,2,1976,,control
553,False,,1413.0,research & development,5,2,,,3.0,m,84.0,4,1,laboratory technician,3,single,,25470,0,False,0.14,3.0,1,0,7.0,2,1.0,6,1,3,1986,False,control
554,False,,1200.0,,1,4,,1574.0,4.0,m,,3,2,research scientist,1,married,4087.0,25174,4,,0.14,3.0,2,1,9.0,3,2.0,6,1,2,1991,,variante
555,False,,977.0,,2,3,medical,1671.0,4.0,m,45.0,3,2,research scientist,2,divorced,,25518,0,False,0.13,3.0,3,2,10.0,4,2.0,9,1,6,1991,True,variante
556,False,no,530.0,,16,3,life sciences,,3.0,f,36.0,3,2,sales executive,4,,5368.0,16130,1,True,0.25,4.0,3,1,7.0,2,3.0,6,1,2,1990,False,control
557,True,,1093.0,sales,9,3,,,3.0,m,82.0,1,4,sales executive,3,married,12936.0,24164,7,False,0.11,,3,0,25.0,3,1.0,23,14,10,1976,True,control
558,True,,1102.0,,1,2,,,2.0,f,94.0,3,2,sales executive,4,,,19479,8,True,0.11,3.0,1,0,8.0,0,1.0,6,0,5,1982,False,control
559,False,rarely,809.0,research & development,16,3,medical,,1.0,m,84.0,4,1,laboratory technician,2,married,,16479,0,,0.13,3.0,3,1,6.0,5,3.0,5,0,3,1988,False,variante
560,False,rarely,1328.0,,2,3,life sciences,94.0,3.0,m,76.0,3,1,research scientist,2,married,,4956,0,False,0.23,4.0,4,1,,3,3.0,5,0,4,1994,False,variante
561,False,rarely,548.0,,1,3,life sciences,,2.0,m,66.0,3,2,research scientist,2,,,7346,1,False,0.17,3.0,2,2,10.0,3,3.0,10,0,9,1991,True,variante
562,False,rarely,1214.0,,1,3,medical,,2.0,m,30.0,2,1,research scientist,3,single,,26278,1,False,0.18,3.0,1,0,6.0,3,3.0,6,0,4,1988,False,control
563,False,,,,13,3,,112.0,4.0,m,,1,3,manufacturing director,4,,,21698,4,False,0.11,3.0,1,0,37.0,3,2.0,6,0,2,1967,True,control
564,False,,120.0,,4,3,medical,129.0,2.0,m,43.0,3,2,sales executive,3,,4221.0,8863,1,,0.15,3.0,2,0,5.0,3,4.0,5,0,4,1995,True,control
565,True,rarely,240.0,,5,3,,142.0,3.0,m,46.0,2,2,sales executive,3,single,,26959,1,True,0.11,3.0,4,0,,1,3.0,6,0,3,1998,True,control
566,True,,441.0,,14,4,life sciences,161.0,2.0,f,72.0,3,1,research scientist,2,,4963.0,4510,9,,0.18,3.0,1,3,7.0,2,3.0,5,4,3,1967,True,variante
567,False,,841.0,research & development,6,3,,164.0,3.0,f,46.0,2,1,research scientist,2,married,,23300,1,,0.19,3.0,3,0,5.0,3,2.0,5,4,3,1997,False,variante
568,True,,1033.0,,9,3,medical,190.0,1.0,f,41.0,3,1,laboratory technician,1,,4200.0,10224,7,False,0.22,4.0,1,0,,2,4.0,5,0,4,1991,False,variante
569,False,rarely,,,18,3,life sciences,194.0,1.0,f,75.0,3,1,research scientist,3,single,,23910,1,False,0.14,3.0,3,0,,4,2.0,5,0,4,1993,,control
570,False,rarely,1452.0,,11,3,,226.0,3.0,f,53.0,3,5,manager,2,,,17053,3,,0.15,3.0,2,0,,5,3.0,5,4,4,1973,False,variante
571,False,,120.0,,6,5,life sciences,231.0,3.0,m,43.0,3,1,research scientist,3,,,12430,3,False,0.2,4.0,1,0,8.0,2,,5,1,4,1991,False,control
572,False,rarely,1268.0,,4,2,,240.0,3.0,f,30.0,3,2,sales executive,1,,5006.0,6319,4,,0.11,3.0,1,1,9.0,3,4.0,5,0,3,1978,False,variante
573,False,,,,7,3,,262.0,4.0,m,37.0,4,1,research scientist,4,divorced,,5228,4,False,0.14,3.0,4,3,7.0,3,4.0,5,2,2,1980,,control
574,True,,121.0,,27,3,marketing,283.0,2.0,f,35.0,3,3,sales executive,4,married,7639.0,24525,1,,0.22,4.0,4,3,10.0,3,2.0,10,1,9,1994,True,control
575,False,no,,research & development,1,4,medical,308.0,3.0,m,90.0,1,2,manufacturing director,3,,,4381,0,,0.12,3.0,4,1,6.0,2,3.0,5,1,4,1992,True,control
576,True,,813.0,,14,3,,325.0,3.0,m,58.0,3,1,laboratory technician,4,married,,22149,5,True,0.13,3.0,3,1,8.0,2,1.0,5,0,4,1990,False,control
577,True,,307.0,,29,2,,355.0,3.0,m,71.0,2,1,laboratory technician,2,,,11652,0,False,0.11,3.0,2,0,,2,4.0,5,1,4,1992,True,variante
578,False,,228.0,,6,4,,378.0,3.0,m,,3,2,sales executive,4,,6502.0,22825,4,False,0.14,3.0,2,1,,5,4.0,5,0,1,1986,True,control
579,False,,797.0,research & development,4,1,,,1.0,m,96.0,3,5,research director,2,divorced,,15815,3,False,0.14,3.0,1,2,28.0,4,2.0,10,1,6,1973,False,variante
580,False,frequently,555.0,,26,3,,,3.0,f,77.0,3,4,sales executive,2,married,13525.0,14864,5,,0.14,3.0,4,1,,2,,20,4,8,1981,,variante
581,False,,1377.0,,2,3,,,4.0,m,74.0,3,2,sales executive,3,,,5242,1,True,0.11,3.0,1,0,5.0,3,3.0,5,0,4,1996,True,control
582,False,no,210.0,,1,1,marketing,449.0,3.0,m,73.0,3,2,sales executive,2,,6349.0,22107,0,True,0.13,3.0,4,1,,0,,5,1,4,1996,True,variante
583,False,rarely,483.0,,6,3,,466.0,4.0,m,,2,2,manufacturing director,2,single,,10110,6,True,0.15,3.0,4,0,,3,3.0,5,1,2,1982,True,variante
584,False,rarely,921.0,,10,3,medical,486.0,3.0,f,98.0,3,1,laboratory technician,1,,,17663,6,False,0.2,4.0,2,1,,3,3.0,5,0,3,1986,,variante
585,True,,575.0,,22,2,,492.0,,m,68.0,2,2,sales executive,3,,6380.0,6110,2,True,0.12,3.0,1,2,8.0,6,3.0,6,1,0,1983,True,control
586,False,,1311.0,,2,3,,505.0,3.0,f,97.0,3,4,manager,4,single,,23258,2,True,0.13,3.0,3,0,,2,3.0,5,1,2,1968,False,control
587,True,frequently,575.0,,3,1,,510.0,3.0,m,73.0,3,1,research scientist,1,,3102.0,6582,0,,0.22,4.0,3,0,,2,3.0,6,0,4,1997,True,variante
588,False,rarely,759.0,,2,2,marketing,,4.0,f,46.0,3,2,sales executive,2,divorced,,22553,7,,0.12,3.0,3,2,,5,3.0,5,1,3,1983,True,variante
589,False,,891.0,sales,4,2,,527.0,2.0,f,99.0,2,2,sales executive,4,single,,12090,1,True,0.11,3.0,2,0,5.0,3,3.0,5,1,3,1998,False,control
590,False,,1082.0,,12,3,,,2.0,f,83.0,3,2,sales executive,3,single,,19558,0,False,0.11,,2,0,,6,3.0,5,4,4,1993,,control
591,False,rarely,319.0,,32,3,,,4.0,m,,2,3,manufacturing director,3,married,,19609,2,,0.14,,3,0,,4,3.0,5,0,4,1971,False,control
592,False,frequently,532.0,,12,2,,547.0,1.0,f,92.0,3,2,research scientist,3,,4556.0,12932,2,False,0.11,3.0,2,1,19.0,3,3.0,5,0,2,1981,False,control
593,False,rarely,317.0,,2,3,life sciences,548.0,3.0,f,43.0,1,2,manufacturing director,4,,,24793,2,False,0.2,4.0,3,0,11.0,2,3.0,5,0,2,1993,True,control
594,False,rarely,144.0,,22,3,life sciences,577.0,4.0,m,46.0,1,1,laboratory technician,3,single,4230.0,19225,0,False,0.15,3.0,3,0,,2,3.0,5,4,3,1988,False,control
595,False,rarely,688.0,,7,3,,,3.0,m,44.0,2,3,manager,4,divorced,,25291,9,,0.21,4.0,3,1,10.0,3,2.0,5,0,1,1992,True,control
596,False,rarely,195.0,sales,1,3,,,1.0,f,80.0,3,2,sales executive,3,single,4859.0,6698,1,,0.16,3.0,4,0,5.0,3,3.0,5,0,3,1988,True,control
597,False,,622.0,,13,1,,,2.0,m,40.0,3,1,sales representative,3,,,26376,1,,0.11,3.0,3,0,7.0,1,3.0,7,0,6,1998,True,control
598,False,rarely,646.0,,9,4,,679.0,1.0,f,92.0,3,2,research scientist,4,married,6322.0,18089,1,,0.12,3.0,4,1,6.0,2,,6,0,5,1991,False,control
599,True,,719.0,,27,2,life sciences,785.0,2.0,f,77.0,4,2,sales executive,3,,,10339,4,True,0.12,3.0,4,0,8.0,2,3.0,5,1,3,1976,False,control
600,False,frequently,1012.0,,5,4,life sciences,861.0,2.0,m,,2,1,research scientist,4,divorced,,2373,9,False,0.12,3.0,2,1,10.0,3,2.0,5,0,3,1993,,control
601,False,,930.0,,9,3,marketing,864.0,4.0,m,74.0,3,3,sales executive,1,divorced,10761.0,19239,4,True,0.12,3.0,3,1,18.0,2,3.0,5,0,2,1978,False,variante
602,False,rarely,1278.0,,8,3,life sciences,878.0,1.0,m,77.0,2,1,human resources,1,,,8635,0,,0.21,4.0,3,0,,3,3.0,5,0,3,1987,True,variante
603,False,,1222.0,,11,4,,895.0,4.0,m,48.0,3,1,research scientist,4,,,14871,3,,0.19,3.0,2,1,,2,3.0,6,0,2,1992,True,control
604,False,frequently,1231.0,,21,2,medical,900.0,3.0,f,54.0,3,1,sales representative,4,married,2973.0,21222,5,,0.15,3.0,2,1,,3,3.0,5,0,0,1986,False,control
605,False,rarely,1383.0,,2,3,life sciences,,4.0,f,42.0,2,2,human resources,4,,5204.0,7790,8,False,0.11,3.0,3,2,13.0,2,3.0,5,0,4,1984,False,control
606,False,,462.0,,14,2,,936.0,3.0,f,68.0,2,2,sales executive,3,,,7824,7,,0.17,3.0,1,0,,6,3.0,5,0,3,1981,True,control
607,False,rarely,231.0,,8,2,,,3.0,m,62.0,3,3,sales executive,3,,,9977,5,False,0.11,3.0,1,1,,2,4.0,8,7,7,1993,False,control
608,False,,,,1,2,medical,997.0,4.0,m,66.0,3,4,research director,4,divorced,17399.0,6615,9,False,0.22,,3,1,32.0,1,2.0,5,1,3,1973,True,control
609,False,rarely,1089.0,sales,1,2,,1048.0,2.0,m,66.0,3,3,manager,4,,,11038,3,True,0.14,3.0,3,1,14.0,1,1.0,6,0,4,1964,,control
610,False,,1082.0,,2,4,life sciences,,3.0,f,41.0,2,3,sales executive,3,married,,8392,6,False,0.11,3.0,2,1,13.0,4,3.0,9,7,0,1969,True,control
611,False,,1240.0,,9,3,medical,1071.0,1.0,f,63.0,3,1,research scientist,3,married,,12154,2,False,0.19,3.0,2,1,18.0,4,3.0,5,0,3,1967,False,control
612,False,,1262.0,,1,4,,1116.0,1.0,m,35.0,4,4,manager,4,single,16885.0,16154,2,False,0.22,,3,0,,3,2.0,5,2,1,1975,True,control
613,False,,439.0,research & development,9,3,life sciences,1132.0,3.0,m,70.0,3,2,laboratory technician,2,single,,8770,9,False,0.15,3.0,3,0,9.0,2,2.0,5,0,3,1984,False,variante
614,False,rarely,528.0,,8,4,technical degree,,3.0,m,100.0,3,1,human resources,3,,4323.0,7108,1,False,0.17,3.0,2,0,6.0,2,1.0,5,1,4,1988,True,control
615,False,rarely,647.0,sales,4,4,marketing,1171.0,2.0,m,45.0,3,2,sales executive,1,single,5155.0,2253,7,False,0.13,3.0,4,0,,3,,6,1,5,1981,False,variante
616,True,,1097.0,,10,4,,1200.0,3.0,m,96.0,3,1,research scientist,3,single,2936.0,10826,1,True,0.11,3.0,3,0,6.0,4,3.0,6,0,2,1979,False,control
617,False,rarely,942.0,,15,1,,1202.0,2.0,f,69.0,1,1,research scientist,4,married,,26933,0,True,0.18,,1,1,6.0,2,2.0,5,1,3,1994,False,control
618,False,,147.0,,2,3,human resources,,2.0,m,99.0,3,1,human resources,3,,,8429,1,False,0.13,3.0,4,1,5.0,2,3.0,5,1,4,1990,,control
619,False,frequently,966.0,,1,4,,1245.0,4.0,f,53.0,3,3,manufacturing director,3,,,9659,7,False,0.17,3.0,1,1,33.0,2,1.0,5,1,4,1969,False,control
620,False,,168.0,sales,4,2,,1280.0,4.0,f,33.0,2,5,manager,2,married,18789.0,9946,2,,0.14,3.0,3,1,,2,3.0,11,0,8,1977,True,variante
621,False,no,,,9,2,medical,,3.0,f,72.0,3,2,manufacturing director,3,single,,12858,7,True,0.18,,3,0,10.0,3,3.0,8,1,7,1993,,control
622,True,rarely,1089.0,,7,2,life sciences,1309.0,4.0,m,79.0,3,2,laboratory technician,3,,4883.0,22845,1,,0.18,3.0,1,1,,3,3.0,10,1,1,1991,,control
623,True,,299.0,,25,4,,,4.0,m,57.0,2,3,sales executive,2,single,,17235,2,True,0.12,3.0,3,0,9.0,2,3.0,5,1,0,1983,True,variante
624,False,no,999.0,,26,1,,1374.0,1.0,f,92.0,2,1,research scientist,3,divorced,2029.0,15891,1,False,0.2,4.0,3,3,5.0,2,3.0,5,0,0,1989,True,control
625,False,rarely,1498.0,sales,21,4,,1390.0,1.0,m,44.0,2,2,sales executive,4,married,,3567,3,,0.12,3.0,4,2,8.0,2,4.0,5,1,4,1984,False,control
626,False,,1439.0,,4,1,,,3.0,m,54.0,3,1,research scientist,3,married,2996.0,5182,7,True,0.15,3.0,4,0,8.0,2,3.0,6,1,3,1986,False,control
627,False,,1111.0,sales,41,1,life sciences,1395.0,,m,61.0,3,2,sales executive,4,married,,19293,6,,0.13,3.0,1,0,8.0,2,4.0,5,1,2,1990,,control
628,False,no,1485.0,research & development,25,2,,1397.0,3.0,m,71.0,3,3,healthcare representative,3,,,3449,3,False,0.21,4.0,2,1,13.0,2,3.0,6,0,5,1984,False,control
629,False,rarely,258.0,,8,4,other,1409.0,3.0,f,54.0,3,1,laboratory technician,1,married,,17363,9,False,0.13,,3,0,12.0,2,1.0,5,0,4,1971,True,variante
630,False,,1174.0,,3,4,,1425.0,1.0,f,99.0,3,2,sales executive,2,single,9278.0,20763,3,True,0.16,3.0,4,0,15.0,3,3.0,5,0,1,1987,,variante
631,False,,172.0,,47,4,life sciences,1435.0,,m,,2,2,laboratory technician,4,single,,22604,1,,0.16,3.0,3,0,10.0,2,2.0,10,1,8,1987,,control
632,False,rarely,,,4,1,,1445.0,4.0,f,42.0,3,2,sales executive,3,married,4162.0,15211,1,True,0.12,3.0,3,2,,3,3.0,5,0,3,1999,,control
633,False,rarely,401.0,,1,3,life sciences,,4.0,f,86.0,2,1,laboratory technician,2,,,3708,5,False,0.17,3.0,1,1,7.0,2,2.0,5,0,2,1989,False,variante
634,False,,866.0,sales,5,3,,1469.0,4.0,m,,3,2,sales executive,1,single,,23490,0,,0.18,3.0,4,0,,4,3.0,5,1,3,1995,True,variante
635,False,rarely,1099.0,research & development,4,4,medical,,1.0,f,82.0,2,1,laboratory technician,2,,,8192,8,False,0.11,3.0,4,0,8.0,5,3.0,5,0,2,1990,True,variante
636,False,rarely,571.0,,14,3,medical,1503.0,3.0,f,,3,2,sales executive,3,married,,24200,3,,0.17,3.0,3,1,,4,2.0,5,1,2,1976,True,control
637,True,,676.0,,9,4,life sciences,1534.0,4.0,m,86.0,3,1,laboratory technician,1,single,,21831,3,,0.14,3.0,2,0,15.0,3,1.0,5,1,0,1983,False,variante
638,False,rarely,950.0,,49,3,technical degree,1546.0,,m,97.0,3,1,research scientist,4,married,,4585,4,False,0.2,4.0,4,1,,3,3.0,5,0,3,1978,,control
639,False,rarely,1342.0,,9,2,,1548.0,1.0,m,47.0,3,2,sales executive,1,,,19345,0,,0.12,3.0,4,0,,5,4.0,8,7,1,1983,True,variante
640,False,,995.0,,2,1,life sciences,,1.0,m,87.0,3,2,healthcare representative,4,,8853.0,24483,1,,0.19,3.0,4,1,6.0,0,4.0,6,1,3,1994,,control
641,False,,118.0,,14,2,life sciences,1598.0,4.0,f,84.0,3,2,sales executive,1,married,,11262,1,False,0.15,3.0,3,1,5.0,2,3.0,5,1,2,1983,True,variante
642,False,,990.0,,27,3,,1599.0,4.0,m,87.0,4,1,laboratory technician,2,divorced,4876.0,5855,5,,0.12,3.0,3,1,,0,,6,0,2,1980,False,variante
643,False,,241.0,,7,3,,1609.0,2.0,m,48.0,2,1,research scientist,2,,2141.0,5348,1,False,0.12,3.0,2,1,6.0,3,2.0,6,1,1,1993,True,variante
644,False,,,research & development,2,2,,1638.0,4.0,f,54.0,2,3,manufacturing director,3,,7756.0,14199,3,,0.19,3.0,4,1,10.0,6,4.0,5,0,2,1985,,control
645,False,rarely,1470.0,research & development,10,3,,1640.0,2.0,f,71.0,3,1,research scientist,2,married,3936.0,9953,1,,0.11,3.0,1,1,8.0,2,1.0,8,7,7,1986,False,variante
646,False,rarely,492.0,,12,3,medical,,4.0,m,66.0,3,2,manufacturing director,2,,,7693,4,False,0.21,4.0,3,0,,3,3.0,5,1,0,1984,True,variante
647,False,rarely,1040.0,research & development,11,2,life sciences,1664.0,,m,79.0,4,2,healthcare representative,1,divorced,6842.0,26308,6,False,0.2,4.0,1,1,13.0,3,3.0,5,0,4,1987,True,variante
648,True,rarely,1320.0,,8,1,medical,1684.0,4.0,m,93.0,2,1,laboratory technician,3,single,3989.0,20586,1,,0.11,,1,0,5.0,2,3.0,5,1,2,2000,True,control
649,False,,146.0,,2,4,,1704.0,1.0,m,79.0,2,1,research scientist,4,,4930.0,13970,0,True,0.14,3.0,3,0,6.0,2,4.0,5,1,4,1988,True,control
650,False,frequently,163.0,,24,1,technical degree,1736.0,4.0,f,30.0,3,2,manufacturing director,4,single,,6670,2,,0.2,4.0,4,0,9.0,3,2.0,5,1,4,1992,True,control
651,False,rarely,1153.0,research & development,6,2,other,1782.0,4.0,f,40.0,2,1,laboratory technician,3,married,3702.0,16376,1,False,0.11,3.0,2,1,5.0,3,3.0,5,0,4,1985,,control
652,False,,185.0,,23,4,medical,1826.0,2.0,m,91.0,1,1,laboratory technician,3,married,2705.0,9696,0,,0.16,,2,1,6.0,2,4.0,5,0,3,1988,True,control
653,False,,750.0,,12,3,,,2.0,f,47.0,3,2,healthcare representative,1,,4448.0,10748,2,,0.12,3.0,2,1,15.0,3,3.0,7,7,7,1983,True,variante
654,False,frequently,1297.0,research & development,48,2,,1850.0,,f,,3,1,laboratory technician,4,single,2379.0,19826,0,True,0.14,3.0,3,0,6.0,3,2.0,5,0,2,1996,,control
655,False,,337.0,,8,3,,1909.0,3.0,f,54.0,3,2,sales executive,2,,,26841,5,False,0.21,4.0,3,1,14.0,3,3.0,5,1,4,1982,True,variante
656,False,rarely,217.0,,15,4,marketing,1924.0,2.0,m,43.0,3,2,sales executive,3,single,5487.0,10410,1,False,0.14,3.0,2,0,,2,2.0,10,0,9,1990,False,control
657,False,,1064.0,,2,1,life sciences,1941.0,2.0,m,42.0,3,5,research director,4,married,,13738,3,False,0.15,3.0,4,0,28.0,3,3.0,5,4,3,1974,False,control
658,False,no,1351.0,,9,4,,1949.0,1.0,m,66.0,4,1,laboratory technician,2,,2810.0,9238,1,False,0.22,4.0,2,0,5.0,3,3.0,5,0,2,1987,,variante
659,False,,930.0,,3,3,life sciences,,3.0,m,57.0,2,2,sales executive,2,divorced,8938.0,12227,2,,0.11,3.0,3,1,14.0,5,3.0,5,0,4,1982,False,variante
660,False,,468.0,,41,4,medical,,,f,73.0,2,1,research scientist,1,single,,8489,1,False,0.14,3.0,2,0,5.0,3,1.0,5,0,4,1994,True,variante
661,False,no,,,5,3,medical,,2.0,m,74.0,3,2,manufacturing director,1,,9936.0,3787,0,False,0.19,3.0,2,0,10.0,2,3.0,9,1,7,1992,True,variante
662,True,rarely,1218.0,,9,4,life sciences,27.0,3.0,m,82.0,2,1,sales representative,1,single,,6986,7,False,0.23,4.0,2,0,,4,,5,0,3,1987,False,variante
663,False,rarely,1273.0,,2,2,medical,46.0,4.0,f,72.0,4,1,research scientist,3,,,21923,1,False,0.12,3.0,4,2,6.0,3,2.0,5,1,4,1980,False,control
664,False,frequently,1141.0,,18,3,life sciences,52.0,,f,42.0,4,2,sales executive,1,married,,3193,2,False,0.19,,1,2,,3,3.0,5,1,3,1990,False,variante
665,False,,1488.0,sales,1,5,marketing,68.0,2.0,f,75.0,3,2,sales executive,1,,5454.0,4009,5,,0.21,4.0,3,1,9.0,2,2.0,4,1,3,1979,False,variante
666,False,,653.0,,29,5,life sciences,79.0,4.0,f,50.0,3,2,laboratory technician,4,single,,5456,1,False,0.11,3.0,4,0,10.0,2,3.0,10,9,9,1985,,control
667,False,,989.0,,7,2,medical,80.0,2.0,f,43.0,2,5,research director,3,divorced,18740.0,16701,5,,0.12,,4,1,,2,2.0,27,13,8,1973,False,control
668,False,frequently,1225.0,,1,1,,91.0,1.0,f,57.0,2,2,sales executive,3,single,5473.0,24668,7,False,0.11,,4,0,20.0,2,2.0,4,1,3,1964,False,control
669,False,frequently,530.0,,1,4,life sciences,119.0,3.0,m,78.0,2,4,healthcare representative,2,married,13503.0,14115,1,False,0.22,4.0,4,1,22.0,3,2.0,22,11,11,1983,False,variante
670,False,rarely,1217.0,,2,4,technical degree,126.0,1.0,f,60.0,3,3,research director,3,,13549.0,24001,9,False,0.12,3.0,1,1,16.0,5,1.0,4,0,3,1969,False,control
671,False,,,,47,3,,,1.0,f,73.0,3,5,research director,2,,18172.0,9755,3,True,0.19,3.0,1,0,28.0,1,2.0,8,0,7,1973,,variante
672,False,no,142.0,,26,3,,148.0,4.0,f,,4,4,manager,4,single,,13871,2,,0.12,,3,0,,3,3.0,5,4,4,1969,True,control
673,False,,1127.0,,18,1,life sciences,150.0,2.0,m,52.0,3,1,laboratory technician,3,married,2774.0,13257,0,False,0.12,3.0,3,1,,2,3.0,5,1,2,1999,,control
674,False,rarely,1189.0,,3,3,life sciences,,3.0,m,87.0,3,3,sales executive,4,,,14506,2,False,0.12,3.0,1,0,,3,3.0,5,1,3,1986,,control
675,False,rarely,1427.0,,2,1,,198.0,2.0,m,35.0,2,1,laboratory technician,4,single,,11162,0,False,0.13,3.0,4,0,6.0,3,3.0,5,1,2,1993,True,control
676,False,frequently,303.0,,10,4,,216.0,,f,75.0,3,1,sales representative,3,,,11314,6,False,0.18,3.0,4,1,,3,3.0,4,1,2,1989,False,control
677,False,rarely,334.0,research & development,24,2,,,3.0,m,83.0,4,3,healthcare representative,4,divorced,9439.0,23402,3,,0.16,3.0,2,1,12.0,2,1.0,5,1,4,1966,True,control
678,False,rarely,702.0,,1,4,life sciences,230.0,1.0,f,,2,2,sales executive,4,single,,12930,4,,0.22,,3,0,12.0,2,4.0,8,0,7,1985,False,control
679,True,rarely,,,20,2,marketing,,2.0,f,70.0,3,1,sales representative,2,,,21728,1,True,0.22,4.0,4,0,4.0,5,2.0,4,0,2,1982,,variante
680,False,,926.0,,21,2,,270.0,3.0,f,36.0,3,2,manufacturing director,3,divorced,5265.0,16439,2,,0.16,3.0,2,1,11.0,5,3.0,5,0,2,1981,False,control
681,False,,878.0,,10,4,,277.0,4.0,m,43.0,3,1,research scientist,3,divorced,3815.0,5972,1,True,0.17,3.0,4,1,,4,4.0,5,2,0,1989,True,control
682,True,,334.0,,26,4,,299.0,3.0,f,52.0,2,2,sales executive,1,,,22967,5,,0.15,3.0,3,0,9.0,5,2.0,6,0,1,1993,True,variante
683,True,rarely,896.0,,13,1,medical,315.0,,m,86.0,2,1,research scientist,4,single,2389.0,14961,1,,0.13,3.0,3,0,4.0,3,,4,0,1,1994,True,control
684,False,,1401.0,,4,2,,330.0,3.0,f,56.0,3,1,sales representative,2,married,,20990,2,False,0.11,,1,1,,5,3.0,4,1,2,1991,False,variante
685,False,,675.0,,5,2,life sciences,369.0,2.0,m,85.0,4,2,healthcare representative,1,,4000.0,18384,1,False,0.12,3.0,4,2,6.0,2,3.0,6,1,5,1998,True,variante
686,False,,1070.0,,3,4,,386.0,3.0,m,45.0,3,4,research director,3,married,17584.0,21016,3,True,0.16,3.0,4,3,21.0,5,2.0,5,1,3,1970,True,control
687,False,,496.0,research & development,11,2,medical,390.0,1.0,m,60.0,3,2,healthcare representative,1,married,,22722,1,,0.13,3.0,3,1,5.0,3,3.0,5,3,3,1997,,variante
