,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,employeenumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NUMCOMPANIESWORKED,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TOTALWORKINGYEARS,TrainingTimesLastYear,WORKLIFEBALANCE,YearsAtCompany,YearsSinceLastPromotion,YEARSWITHCURRMANAGER,DateBirth,RemoteWork
509,False,,991.0, Human Resources ,1,2,Life Sciences,,4.0,F,44,3,1, huMAn ResOurces ,1,,,22957,6,,0.12,3.0,3,0,10.0,3,4.0,7,5,7,1977,
510,False,,482.0,,4,4,Life Sciences,1350.0,3.0,M,87,3,2, rESEArCh sCIEnTiST ,3,Single,4249.0,2690,1,,0.11,3.0,2,0,,3,3.0,9,1,1,1988,False
511,False,rarely,1083.0, Research & Development ,29,1,Life Sciences,1514.0,3.0,M,96,1,2, mANUfacTURiNG dIRectOR ,2,Married,6549.0,3173,1,,0.14,,2,2,8.0,2,2.0,8,1,7,1995,True
512,False,,136.0,,28,3,Life Sciences,1523.0,4.0,M,32,3,4, resEaRCh dIrEcTOR ,1,Married,,22074,3,False,0.13,3.0,3,1,,1,4.0,20,14,17,1979,True
513,False,,333.0,,22,5,,1539.0,3.0,M,88,1,4, ReseaRCh directoR ,4,,14411.0,24450,1,,0.13,3.0,4,0,,2,3.0,32,13,9,1973,False
514,False,rarely,685.0,,23,5,Marketing,,3.0,M,60,2,5, MAnagER ,4,,19586.0,23037,1,False,0.21,4.0,3,1,36.0,3,3.0,36,2,13,1968,True
515,False,,1462.0, Sales ,6,3,,1588.0,4.0,M,38,4,3, saLES eXEcUTiVE ,3,Married,8237.0,4658,2,False,0.11,3.0,1,1,11.0,3,3.0,7,7,6,1984,
516,False,,722.0, Research & Development ,13,4,,1617.0,,F,84,3,1, labORaTORY teChNIcIaN ,1,,3211.0,22102,1,,0.14,3.0,4,1,10.0,3,2.0,9,1,4,1974,
517,False,,,,28,2,Technical Degree,1719.0,4.0,F,48,2,4, rESeaRch DiREctor ,2,Single,16704.0,17119,1,,0.11,,3,0,21.0,2,3.0,21,8,6,1978,False
518,False,,1277.0,,2,3,,,3.0,M,74,3,3, saleS ExeCUTIVe ,4,,,5596,4,,0.12,3.0,2,1,,5,2.0,10,0,3,1977,False
519,False,,1131.0,,15,3,,1870.0,4.0,F,77,2,1, ResEarCh SCiEnTist ,1,Married,4774.0,23844,0,False,0.19,3.0,4,1,,2,,7,7,3,1996,False
520,False,rarely,300.0,,2,3,,2031.0,1.0,M,56,3,5, ManagEr ,3,Married,,17312,5,,0.11,3.0,1,0,24.0,2,2.0,22,4,14,1981,True
521,False,,1023.0, Sales ,2,3,,2065.0,4.0,M,63,2,2, saLes eXeCUTivE ,2,Married,,13243,2,,0.14,3.0,4,0,17.0,3,2.0,9,0,8,1974,
522,False,rarely,153.0,,15,2,Life Sciences,15.0,4.0,F,49,2,2, laborAtOry tEChniCIAn ,3,Single,,12682,0,True,0.12,3.0,4,0,10.0,3,3.0,9,0,8,1994,
523,False,no,1065.0,,12,4,Marketing,60.0,,M,72,3,2, SalES exECutIVe ,3,,4568.0,10034,0,False,0.2,4.0,3,0,,2,3.0,9,8,7,1989,False
524,False,,1115.0,,1,4,,,1.0,M,51,2,2, manUFACtURinG DIREcTOR ,3,Divorced,5993.0,2689,1,False,0.18,3.0,3,1,,2,,7,0,7,1986,False
525,False,,1195.0,,11,3,,85.0,2.0,M,95,2,2, ManUFaCtURInG dIReCToR ,2,Single,6499.0,22656,1,False,0.13,3.0,3,0,6.0,3,3.0,6,0,3,1987,
526,False,,1316.0,,29,3,,,3.0,M,83,3,1, rESEArch SciEntIST ,4,Single,3452.0,9752,5,,0.13,3.0,2,0,9.0,2,2.0,6,0,3,1978,True
527,False,rarely,665.0,,15,3,,346.0,3.0,M,60,3,1, reSearch sCienTiSt ,4,,,22673,1,False,0.19,3.0,1,0,6.0,1,3.0,6,1,5,1994,False
528,False,,1479.0,,1,3,,384.0,3.0,F,84,3,2, manUFaCTUriNg DIrectOR ,2,,6397.0,26767,1,False,0.2,4.0,1,1,6.0,6,1.0,6,1,4,1997,False
529,False,,304.0,,9,4,Life Sciences,498.0,2.0,M,92,3,2, saLes exEcutiVE ,4,Single,,20750,1,False,0.16,3.0,4,0,,1,3.0,7,0,7,1995,True
530,False,frequently,1368.0,,30,4,Technical Degree,551.0,4.0,F,,2,2, HeALthcare RePREsENTativE ,4,Married,,4386,0,False,0.11,3.0,4,3,7.0,4,4.0,6,0,4,1981,True
531,False,rarely,828.0, Sales ,2,1,Life Sciences,604.0,2.0,M,77,3,2, Sales exECutIVE ,4,,,8346,4,True,0.13,3.0,3,0,10.0,2,4.0,6,0,5,1992,
532,False,rarely,799.0,,47,3,,,,F,59,3,3, MAnUfaCTUrINg dIrEctor ,4,Single,,23848,4,,0.17,3.0,4,0,,3,4.0,6,1,2,1986,True
533,False,no,142.0,,9,4,,626.0,1.0,M,69,3,3, sALES ExEcUTiVE ,2,Divorced,,24666,1,False,0.13,3.0,4,1,9.0,6,3.0,9,7,7,1986,False
534,False,rarely,446.0,,1,4,Life Sciences,,2.0,F,65,3,2, mANUfacTurING dirECtOr ,2,Married,,15701,6,,0.12,3.0,2,1,8.0,2,2.0,6,4,3,1986,False
535,False,rarely,691.0,,23,3,Medical,,2.0,M,89,4,1, REseaRCH SCiEntIst ,4,,2725.0,21630,1,,0.11,3.0,2,2,,3,3.0,6,1,4,1999,True
536,False,,1246.0,,3,3,,644.0,1.0,M,99,3,5, manaGer ,2,Married,,7999,1,False,0.11,3.0,3,1,,2,3.0,32,10,7,1973,False
537,False,,254.0,,1,2,Life Sciences,649.0,2.0,M,83,2,1, RESEarCh SCIeNtIst ,4,,3622.0,22794,1,True,0.13,3.0,4,1,6.0,3,3.0,6,1,3,1989,
538,False,frequently,1410.0,,3,1,Medical,714.0,4.0,F,71,4,2, saLES ExecUTIvE ,4,,,16673,1,,0.2,,2,2,,3,3.0,6,0,4,1996,False
539,False,,883.0, Sales ,42,1,,781.0,,F,32,3,2, saleS eXEcuTIvE ,4,Single,6180.0,22807,1,False,0.23,4.0,2,0,6.0,5,2.0,6,1,4,1998,False
540,False,,304.0, Sales ,25,3,Other,,4.0,M,60,3,2, SALes ExeCUtive ,4,Single,6274.0,18686,1,False,0.22,4.0,3,0,6.0,5,3.0,6,1,4,1989,True
541,False,,121.0, Research & Development ,2,4,,804.0,3.0,F,86,2,1, reSearCH SCieNtIst ,1,,4381.0,7530,1,,0.11,,3,0,6.0,3,3.0,6,1,3,1989,True
542,False,,950.0,,7,3,Other,,3.0,M,59,3,3, MaNufaCtUrINg DirecTOr ,3,Single,,18869,3,False,0.21,4.0,2,0,17.0,3,4.0,8,1,6,1988,False
543,False,,1343.0,,16,1,Medical,856.0,,F,53,2,1, RESeArcH SCIENtist ,1,,2559.0,17852,1,,0.11,3.0,4,0,6.0,3,2.0,6,1,1,1988,False
544,False,,827.0, Research & Development ,1,4,,998.0,3.0,F,84,4,2, HEALThcaRe RePresENtaTiVE ,2,Married,5488.0,20161,1,True,0.13,3.0,1,1,,2,3.0,6,1,2,1990,
545,False,,1107.0,,28,4,Life Sciences,1120.0,3.0,F,93,3,1, ResEaRcH scIEnTIsT ,4,Divorced,2514.0,26968,4,False,0.22,4.0,1,1,11.0,1,3.0,7,1,7,1994,False
546,False,frequently,490.0, Research & Development ,10,3,,1143.0,4.0,F,61,3,1, rEsEARch sCientIST ,2,divorced,,17940,0,False,0.14,3.0,4,2,8.0,2,2.0,7,1,1,1994,True
547,False,,1400.0,,9,1,Life Sciences,,2.0,F,70,3,2, sAlEs Executive ,3,Married,,5829,1,,0.2,4.0,1,0,,3,2.0,6,1,3,1989,False
548,False,rarely,1179.0,,19,4,Medical,,4.0,M,78,2,1, LAbOrATOry techNicIan ,1,Married,3196.0,12449,1,,0.12,3.0,3,3,6.0,2,3.0,6,3,3,1995,False
549,False,,1117.0,,2,1,Life Sciences,,1.0,F,72,4,1, ReSearcH scIEntist ,4,Married,,19982,1,,0.13,3.0,4,1,10.0,5,3.0,10,7,7,1979,False
550,False,rarely,1332.0, Research & Development ,11,2,,1251.0,3.0,M,80,3,2, HealthcARE RePreSENtAtiVe ,1,Married,,17089,1,True,0.12,,4,0,6.0,2,2.0,6,0,1,1992,False
551,False,,583.0, Research & Development ,4,2,Life Sciences,,3.0,M,53,3,1, ResEArch ScieNTiST ,4,,,9973,1,True,0.2,4.0,2,0,,2,2.0,8,2,2,1997,False
552,False,rarely,465.0,,1,3,,1438.0,1.0,M,74,3,1, reSEarCh ScIeNTIST ,4,,3420.0,10205,7,False,0.12,3.0,3,1,17.0,2,2.0,6,1,2,1976,
553,False,,1413.0, Research & Development ,5,2,,,3.0,M,84,4,1, labORaTORy TecHniciAN ,3,Single,,25470,0,False,0.14,3.0,1,0,7.0,2,1.0,6,1,3,1986,False
554,False,,1200.0,,1,4,,1574.0,4.0,M,,3,2, ResEaRch ScieNTiSt ,1,Married,4087.0,25174,4,,0.14,3.0,2,1,9.0,3,2.0,6,1,2,1991,
555,False,,977.0,,2,3,Medical,1671.0,4.0,M,45,3,2, ReseARch SciENTISt ,2,Divorced,,25518,0,False,0.13,3.0,3,2,10.0,4,2.0,9,1,6,1991,True
556,False,no,530.0,,16,3,Life Sciences,,3.0,F,36,3,2, saLes eXeCutIvE ,4,,5368.0,16130,1,True,0.25,4.0,3,1,7.0,2,3.0,6,1,2,1990,False
557,True,,1093.0, Sales ,9,3,,,3.0,M,82,1,4, SalEs exECUTIvE ,3,Married,12936.0,24164,7,False,0.11,,3,0,25.0,3,1.0,23,14,10,1976,True
558,True,,1102.0,,1,2,,,2.0,F,94,3,2, SaLEs ExEcUTIVE ,4,,,19479,8,True,0.11,3.0,1,0,8.0,0,1.0,6,0,5,1982,False
559,False,rarely,809.0, Research & Development ,16,3,Medical,,1.0,M,84,4,1, LabOrATory TEChNICiaN ,2,Married,,16479,0,,0.13,3.0,3,1,6.0,5,3.0,5,0,3,1988,False
560,False,rarely,1328.0,,2,3,Life Sciences,94.0,3.0,M,76,3,1, REseaRCh SCiENTIst ,2,Married,,4956,0,False,0.23,4.0,4,1,,3,3.0,5,0,4,1994,False
561,False,rarely,548.0,,1,3,Life Sciences,,2.0,M,66,3,2, reseARCH sCIEntiST ,2,,,7346,1,False,0.17,3.0,2,2,10.0,3,3.0,10,0,9,1991,True
562,False,rarely,1214.0,,1,3,Medical,,2.0,M,30,2,1, RESeaRCh sCientIsT ,3,Single,,26278,1,False,0.18,3.0,1,0,6.0,3,3.0,6,0,4,1988,False
563,False,,,,13,3,,112.0,4.0,M,,1,3, mAnUfactURing dIReCtOr ,4,,,21698,4,False,0.11,3.0,1,0,37.0,3,2.0,6,0,2,1967,True
564,False,,120.0,,4,3,Medical,129.0,2.0,M,43,3,2, sales ExEcUtiVe ,3,,4221.0,8863,1,,0.15,3.0,2,0,5.0,3,4.0,5,0,4,1995,True
565,True,rarely,240.0,,5,3,,142.0,3.0,M,46,2,2, sALES eXeCutiVE ,3,Single,,26959,1,True,0.11,3.0,4,0,,1,3.0,6,0,3,1998,True
566,True,,441.0,,14,4,Life Sciences,161.0,2.0,F,72,3,1, reseARcH scieNtISt ,2,,4963.0,4510,9,,0.18,3.0,1,3,7.0,2,3.0,5,4,3,1967,True
567,False,,841.0, Research & Development ,6,3,,164.0,3.0,F,46,2,1, reSeArcH scieNtist ,2,Married,,23300,1,,0.19,3.0,3,0,5.0,3,2.0,5,4,3,1997,False
568,True,,1033.0,,9,3,Medical,190.0,1.0,F,41,3,1, labORatOry technICiAn ,1,,4200.0,10224,7,False,0.22,4.0,1,0,,2,4.0,5,0,4,1991,False
569,False,rarely,,,18,3,Life Sciences,194.0,1.0,F,75,3,1, rEsEArch SCIeNtIsT ,3,Single,,23910,1,False,0.14,3.0,3,0,,4,2.0,5,0,4,1993,
570,False,rarely,1452.0,,11,3,,226.0,3.0,F,53,3,5, mAnAGER ,2,,,17053,3,,0.15,3.0,2,0,,5,3.0,5,4,4,1973,False
571,False,,120.0,,6,5,Life Sciences,231.0,3.0,M,43,3,1, ReSEArcH sCiEntIST ,3,,,12430,3,False,0.2,4.0,1,0,8.0,2,,5,1,4,1991,False
572,False,rarely,1268.0,,4,2,,240.0,3.0,F,30,3,2, SalEs eXEcUTIVe ,1,,5006.0,6319,4,,0.11,3.0,1,1,9.0,3,4.0,5,0,3,1978,False
573,False,,,,7,3,,262.0,4.0,M,37,4,1, rEseARcH SCIENTIsT ,4,Divorced,,5228,4,False,0.14,3.0,4,3,7.0,3,4.0,5,2,2,1980,
574,True,,121.0,,27,3,Marketing,283.0,2.0,F,35,3,3, SalES EXEcUTIVE ,4,Married,7639.0,24525,1,,0.22,4.0,4,3,10.0,3,2.0,10,1,9,1994,True
575,False,no,, Research & Development ,1,4,Medical,308.0,3.0,M,90,1,2, maNuFAcTUring DIrecToR ,3,,,4381,0,,0.12,3.0,4,1,6.0,2,3.0,5,1,4,1992,True
576,True,,813.0,,14,3,,325.0,3.0,M,58,3,1, LaBoRatorY teCHNiciaN ,4,Married,,22149,5,True,0.13,3.0,3,1,8.0,2,1.0,5,0,4,1990,False
577,True,,307.0,,29,2,,355.0,3.0,M,71,2,1, laboraTORy teChnICiaN ,2,,,11652,0,False,0.11,3.0,2,0,,2,4.0,5,1,4,1992,True
578,False,,228.0,,6,4,,378.0,3.0,M,,3,2, sALes EXECUTiVE ,4,,6502.0,22825,4,False,0.14,3.0,2,1,,5,4.0,5,0,1,1986,True
579,False,,797.0, Research & Development ,4,1,,,1.0,M,96,3,5, ResEARCh DIRECtoR ,2,Divorced,,15815,3,False,0.14,3.0,1,2,28.0,4,2.0,10,1,6,1973,False
580,False,frequently,555.0,,26,3,,,3.0,F,77,3,4, SAlEs ExecuTIVE ,2,Married,13525.0,14864,5,,0.14,3.0,4,1,,2,,20,4,8,1981,
581,False,,1377.0,,2,3,,,4.0,M,74,3,2, saleS eXEcuTiVe ,3,,,5242,1,True,0.11,3.0,1,0,5.0,3,3.0,5,0,4,1996,True
582,False,no,210.0,,1,1,Marketing,449.0,3.0,M,73,3,2, sales exEcutIVe ,2,,6349.0,22107,0,True,0.13,3.0,4,1,,0,,5,1,4,1996,True
583,False,rarely,483.0,,6,3,,466.0,4.0,M,,2,2, MAnUFacTuRING DIREctOR ,2,Single,,10110,6,True,0.15,3.0,4,0,,3,3.0,5,1,2,1982,True
584,False,rarely,921.0,,10,3,Medical,486.0,3.0,F,98,3,1, lAboRaTOrY tEcHNiciaN ,1,,,17663,6,False,0.2,4.0,2,1,,3,3.0,5,0,3,1986,
585,True,,575.0,,22,2,,492.0,,M,68,2,2, sAles EXECUtIvE ,3,,6380.0,6110,2,True,0.12,3.0,1,2,8.0,6,3.0,6,1,0,1983,True
586,False,,1311.0,,2,3,,505.0,3.0,F,97,3,4, manaGER ,4,Single,,23258,2,True,0.13,3.0,3,0,,2,3.0,5,1,2,1968,False
587,True,frequently,575.0,,3,1,,510.0,3.0,M,73,3,1, REsearCH SCiEntist ,1,,3102.0,6582,0,,0.22,4.0,3,0,,2,3.0,6,0,4,1997,True
588,False,rarely,759.0,,2,2,Marketing,,4.0,F,46,3,2, saLes eXeCuTIvE ,2,Divorced,,22553,7,,0.12,3.0,3,2,,5,3.0,5,1,3,1983,True
589,False,,891.0, Sales ,4,2,,527.0,2.0,F,99,2,2, SaLes exECutIVe ,4,Single,,12090,1,True,0.11,3.0,2,0,5.0,3,3.0,5,1,3,1998,False
590,False,,1082.0,,12,3,,,2.0,F,83,3,2, SalEs EXECuTIVe ,3,Single,,19558,0,False,0.11,,2,0,,6,3.0,5,4,4,1993,
591,False,rarely,319.0,,32,3,,,4.0,M,,2,3, mAnuFActUriNG DIRECTOR ,3,Married,,19609,2,,0.14,,3,0,,4,3.0,5,0,4,1971,False
592,False,frequently,532.0,,12,2,,547.0,1.0,F,92,3,2, reSEaRch sCIeNtisT ,3,,4556.0,12932,2,False,0.11,3.0,2,1,19.0,3,3.0,5,0,2,1981,False
593,False,rarely,317.0,,2,3,Life Sciences,548.0,3.0,F,43,1,2, maNUfaCTURING DIrECToR ,4,,,24793,2,False,0.2,4.0,3,0,11.0,2,3.0,5,0,2,1993,True
594,False,rarely,144.0,,22,3,Life Sciences,577.0,4.0,M,46,1,1, lABOrAToRy tEchNicIAN ,3,Single,4230.0,19225,0,False,0.15,3.0,3,0,,2,3.0,5,4,3,1988,False
595,False,rarely,688.0,,7,3,,,3.0,M,44,2,3, mAnageR ,4,Divorced,,25291,9,,0.21,4.0,3,1,10.0,3,2.0,5,0,1,1992,True
596,False,rarely,195.0, Sales ,1,3,,,1.0,F,80,3,2, SAleS eXecuTIVe ,3,Single,4859.0,6698,1,,0.16,3.0,4,0,5.0,3,3.0,5,0,3,1988,True
597,False,,622.0,,13,1,,,2.0,M,40,3,1, SaLEs REpResENTATive ,3,,,26376,1,,0.11,3.0,3,0,7.0,1,3.0,7,0,6,1998,True
598,False,rarely,646.0,,9,4,,679.0,1.0,F,92,3,2, rEsEaRch scIenTist ,4,Married,6322.0,18089,1,,0.12,3.0,4,1,6.0,2,,6,0,5,1991,False
599,True,,719.0,,27,2,Life Sciences,785.0,2.0,F,77,4,2, sALeS eXECuTiVe ,3,,,10339,4,True,0.12,3.0,4,0,8.0,2,3.0,5,1,3,1976,False
600,False,frequently,1012.0,,5,4,Life Sciences,861.0,2.0,M,,2,1, ResEARcH ScIeNtISt ,4,Divorced,,2373,9,False,0.12,3.0,2,1,10.0,3,2.0,5,0,3,1993,
601,False,,930.0,,9,3,Marketing,864.0,4.0,M,74,3,3, SaLEs EXECuTIve ,1,Divorced,10761.0,19239,4,True,0.12,3.0,3,1,18.0,2,3.0,5,0,2,1978,False
602,False,rarely,1278.0,,8,3,Life Sciences,878.0,1.0,M,77,2,1, HuMan reSOurces ,1,,,8635,0,,0.21,4.0,3,0,,3,3.0,5,0,3,1987,True
603,False,,1222.0,,11,4,,895.0,4.0,M,48,3,1, research sCiENtIst ,4,,,14871,3,,0.19,3.0,2,1,,2,3.0,6,0,2,1992,True
604,False,frequently,1231.0,,21,2,Medical,900.0,3.0,F,54,3,1, saLEs REpReseNTative ,4,Married,2973.0,21222,5,,0.15,3.0,2,1,,3,3.0,5,0,0,1986,False
605,False,rarely,1383.0,,2,3,Life Sciences,,4.0,F,42,2,2, HUmAN RESOURCeS ,4,,5204.0,7790,8,False,0.11,3.0,3,2,13.0,2,3.0,5,0,4,1984,False
606,False,,462.0,,14,2,,936.0,3.0,F,68,2,2, sALEs EXecutIVE ,3,,,7824,7,,0.17,3.0,1,0,,6,3.0,5,0,3,1981,True
607,False,rarely,231.0,,8,2,,,3.0,M,62,3,3, SAles ExecutIve ,3,,,9977,5,False,0.11,3.0,1,1,,2,4.0,8,7,7,1993,False
608,False,,,,1,2,Medical,997.0,4.0,M,66,3,4, rEseArCh DiREctOR ,4,Divorced,17399.0,6615,9,False,0.22,,3,1,32.0,1,2.0,5,1,3,1973,True
609,False,rarely,1089.0, Sales ,1,2,,1048.0,2.0,M,66,3,3, manAGER ,4,,,11038,3,True,0.14,3.0,3,1,14.0,1,1.0,6,0,4,1964,
610,False,,1082.0,,2,4,Life Sciences,,3.0,F,41,2,3, sALES ExeCutiVe ,3,Married,,8392,6,False,0.11,3.0,2,1,13.0,4,3.0,9,7,0,1969,True
611,False,,1240.0,,9,3,Medical,1071.0,1.0,F,63,3,1, ReseARch ScIenTIST ,3,Married,,12154,2,False,0.19,3.0,2,1,18.0,4,3.0,5,0,3,1967,False
612,False,,1262.0,,1,4,,1116.0,1.0,M,35,4,4, ManAGER ,4,Single,16885.0,16154,2,False,0.22,,3,0,,3,2.0,5,2,1,1975,True
613,False,,439.0, Research & Development ,9,3,Life Sciences,1132.0,3.0,M,70,3,2, LaBOrATORy teCHnIciaN ,2,Single,,8770,9,False,0.15,3.0,3,0,9.0,2,2.0,5,0,3,1984,False
614,False,rarely,528.0,,8,4,Technical Degree,,3.0,M,100,3,1, HUMaN RESoUrCES ,3,,4323.0,7108,1,False,0.17,3.0,2,0,6.0,2,1.0,5,1,4,1988,True
615,False,rarely,647.0, Sales ,4,4,Marketing,1171.0,2.0,M,45,3,2, SAlES ExecuTIVe ,1,Single,5155.0,2253,7,False,0.13,3.0,4,0,,3,,6,1,5,1981,False
616,True,,1097.0,,10,4,,1200.0,3.0,M,96,3,1, RESEArCH scientiSt ,3,Single,2936.0,10826,1,True,0.11,3.0,3,0,6.0,4,3.0,6,0,2,1979,False
617,False,rarely,942.0,,15,1,,1202.0,2.0,F,69,1,1, reSEARCH ScieNtisT ,4,Married,,26933,0,True,0.18,,1,1,6.0,2,2.0,5,1,3,1994,False
618,False,,147.0,,2,3,Human Resources,,2.0,M,99,3,1, HUMaN ReSOUrCEs ,3,,,8429,1,False,0.13,3.0,4,1,5.0,2,3.0,5,1,4,1990,
619,False,frequently,966.0,,1,4,,1245.0,4.0,F,53,3,3, ManUFAcTURinG dIrEcTor ,3,,,9659,7,False,0.17,3.0,1,1,33.0,2,1.0,5,1,4,1969,False
620,False,,168.0, Sales ,4,2,,1280.0,4.0,F,33,2,5, MaNAgeR ,2,Married,18789.0,9946,2,,0.14,3.0,3,1,,2,3.0,11,0,8,1977,True
621,False,no,,,9,2,Medical,,3.0,F,72,3,2, maNuFaCTuriNg dirECTor ,3,Single,,12858,7,True,0.18,,3,0,10.0,3,3.0,8,1,7,1993,
622,True,rarely,1089.0,,7,2,Life Sciences,1309.0,4.0,M,79,3,2, labORatoRY TeChNiCIAN ,3,,4883.0,22845,1,,0.18,3.0,1,1,,3,3.0,10,1,1,1991,
623,True,,299.0,,25,4,,,4.0,M,57,2,3, saleS EXecuTiVE ,2,Single,,17235,2,True,0.12,3.0,3,0,9.0,2,3.0,5,1,0,1983,True
624,False,no,999.0,,26,1,,1374.0,1.0,F,92,2,1, reSEaRCH sCIentisT ,3,Divorced,2029.0,15891,1,False,0.2,4.0,3,3,5.0,2,3.0,5,0,0,1989,True
625,False,rarely,1498.0, Sales ,21,4,,1390.0,1.0,M,44,2,2, salES exEcUtiVE ,4,Married,,3567,3,,0.12,3.0,4,2,8.0,2,4.0,5,1,4,1984,False
626,False,,1439.0,,4,1,,,3.0,M,54,3,1, rESEaRCh sCIenTisT ,3,Married,2996.0,5182,7,True,0.15,3.0,4,0,8.0,2,3.0,6,1,3,1986,False
627,False,,1111.0, Sales ,41,1,Life Sciences,1395.0,,M,61,3,2, SAlEs ExECUTIVe ,4,married,,19293,6,,0.13,3.0,1,0,8.0,2,4.0,5,1,2,1990,
628,False,no,1485.0, Research & Development ,25,2,,1397.0,3.0,M,71,3,3, HEaLTHcaRE rePReseNtaTIvE ,3,,,3449,3,False,0.21,4.0,2,1,13.0,2,3.0,6,0,5,1984,False
629,False,rarely,258.0,,8,4,Other,1409.0,3.0,F,54,3,1, lAboratorY TECHNIcian ,1,Married,,17363,9,False,0.13,,3,0,12.0,2,1.0,5,0,4,1971,True
630,False,,1174.0,,3,4,,1425.0,1.0,F,99,3,2, SaLeS ExEcUtiVe ,2,Single,9278.0,20763,3,True,0.16,3.0,4,0,15.0,3,3.0,5,0,1,1987,
631,False,,172.0,,47,4,Life Sciences,1435.0,,M,,2,2, LabORAtORY TechNiciAN ,4,Single,,22604,1,,0.16,3.0,3,0,10.0,2,2.0,10,1,8,1987,
632,False,rarely,,,4,1,,1445.0,4.0,F,42,3,2, SALes exeCUtiVE ,3,Married,4162.0,15211,1,True,0.12,3.0,3,2,,3,3.0,5,0,3,1999,
633,False,rarely,401.0,,1,3,Life Sciences,,4.0,F,86,2,1, lAborAtoRy technIcIAN ,2,,,3708,5,False,0.17,3.0,1,1,7.0,2,2.0,5,0,2,1989,False
634,False,,866.0, Sales ,5,3,,1469.0,4.0,M,,3,2, sAles eXEcUtIve ,1,Single,,23490,0,,0.18,3.0,4,0,,4,3.0,5,1,3,1995,True
635,False,rarely,1099.0, Research & Development ,4,4,Medical,,1.0,F,82,2,1, laBoraTorY tEChnICiaN ,2,,,8192,8,False,0.11,3.0,4,0,8.0,5,3.0,5,0,2,1990,True
636,False,rarely,571.0,,14,3,Medical,1503.0,3.0,F,,3,2, SALes exEcUTivE ,3,Married,,24200,3,,0.17,3.0,3,1,,4,2.0,5,1,2,1976,True
637,True,,676.0,,9,4,Life Sciences,1534.0,4.0,M,86,3,1, lAbORatorY TeChnIciAn ,1,Single,,21831,3,,0.14,3.0,2,0,15.0,3,1.0,5,1,0,1983,False
638,False,rarely,950.0,,49,3,Technical Degree,1546.0,,M,97,3,1, rEsEaRcH sCiENTIST ,4,married,,4585,4,False,0.2,4.0,4,1,,3,3.0,5,0,3,1978,
639,False,rarely,1342.0,,9,2,,1548.0,1.0,M,47,3,2, sAleS exEcuTive ,1,,,19345,0,,0.12,3.0,4,0,,5,4.0,8,7,1,1983,True
640,False,,995.0,,2,1,Life Sciences,,1.0,M,87,3,2, HealTHCaRE rEprEsENtatiVE ,4,,8853.0,24483,1,,0.19,3.0,4,1,6.0,0,4.0,6,1,3,1994,
641,False,,118.0,,14,2,Life Sciences,1598.0,4.0,F,84,3,2, SAlES exEcUTIve ,1,Married,,11262,1,False,0.15,3.0,3,1,5.0,2,3.0,5,1,2,1983,True
642,False,,990.0,,27,3,,1599.0,4.0,M,87,4,1, LaBoRatorY tEcHnicIan ,2,Divorced,4876.0,5855,5,,0.12,3.0,3,1,,0,,6,0,2,1980,False
643,False,,241.0,,7,3,,1609.0,2.0,M,48,2,1, resEaRCH sCiENtiSt ,2,,2141.0,5348,1,False,0.12,3.0,2,1,6.0,3,2.0,6,1,1,1993,True
644,False,,, Research & Development ,2,2,,1638.0,4.0,F,54,2,3, MANufacTURIng diREcTOr ,3,,7756.0,14199,3,,0.19,3.0,4,1,10.0,6,4.0,5,0,2,1985,
645,False,rarely,1470.0, Research & Development ,10,3,,1640.0,2.0,F,71,3,1, REsearch scIENtist ,2,Married,3936.0,9953,1,,0.11,3.0,1,1,8.0,2,1.0,8,7,7,1986,False
646,False,rarely,492.0,,12,3,Medical,,4.0,M,66,3,2, maNufactURInG DireCTor ,2,,,7693,4,False,0.21,4.0,3,0,,3,3.0,5,1,0,1984,True
647,False,rarely,1040.0, Research & Development ,11,2,Life Sciences,1664.0,,M,79,4,2, heaLtHcARe RePReSENtaTIve ,1,Divorced,6842.0,26308,6,False,0.2,4.0,1,1,13.0,3,3.0,5,0,4,1987,True
648,True,rarely,1320.0,,8,1,Medical,1684.0,4.0,M,93,2,1, lAbORaTORY techNiCIAn ,3,Single,3989.0,20586,1,,0.11,,1,0,5.0,2,3.0,5,1,2,2000,True
649,False,,146.0,,2,4,,1704.0,1.0,M,79,2,1, REseArCH sciENTIst ,4,,4930.0,13970,0,True,0.14,3.0,3,0,6.0,2,4.0,5,1,4,1988,True
650,False,frequently,163.0,,24,1,Technical Degree,1736.0,4.0,F,30,3,2, MANufAcTUrinG dIrEcToR ,4,Single,,6670,2,,0.2,4.0,4,0,9.0,3,2.0,5,1,4,1992,True
651,False,rarely,1153.0, Research & Development ,6,2,Other,1782.0,4.0,F,40,2,1, lAbOrAtorY techNiCiaN ,3,Married,3702.0,16376,1,False,0.11,3.0,2,1,5.0,3,3.0,5,0,4,1985,
652,False,,185.0,,23,4,Medical,1826.0,2.0,M,91,1,1, lABoRAtory technICiaN ,3,Married,2705.0,9696,0,,0.16,,2,1,6.0,2,4.0,5,0,3,1988,True
