,age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over18,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_current_manager,same_as_monthly_income,date_birth,salary,role_departament,remote_work
533,37.0,False,no,142.0,,9,4,,626.0,1,m,69,3,3,sales executive,2,divorced,,24666,1,True,False,0.13,3.0,4,,1,9.0,6,3.0,9,,7,7,,1986,1000000000.0,,False
534,37.0,False,rarely,446.0,,1,4,life sciences,,2,f,65,3,2,manufacturing director,2,married,,15701,6,,,0.12,3.0,2,,1,8.0,2,2.0,6,,4,3,,1986,1000000000.0,,False
535,24.0,False,rarely,691.0,,23,3,medical,,2,m,89,4,1,research scientist,4,,2725.0,21630,1,,,0.11,3.0,2,,2,,3,3.0,6,,1,4,2725.0,1999,1000000000.0,,True
536,50.0,False,,1246.0,,3,3,,644.0,1,m,99,3,5,manager,2,married,,7999,1,,False,0.11,3.0,3,80.0,1,,2,3.0,32,,10,7,,1973,1000000000.0,,False
537,34.0,False,,254.0,,1,2,life sciences,649.0,2,m,83,2,1,research scientist,4,,3622.0,22794,1,,True,0.13,3.0,4,,1,6.0,3,3.0,6,,1,3,3622.0,1989,1000000000.0,,
538,27.0,False,frequently,1410.0,,3,1,medical,714.0,4,f,71,4,2,sales executive,4,,,16673,1,,,0.2,,2,80.0,2,,3,3.0,6,,0,4,,1996,1000000000.0,,False
539,25.0,False,,883.0,sales,42,1,,781.0,42,f,32,3,2,sales executive,4,single,6180.0,22807,1,True,False,0.23,4.0,2,,0,6.0,5,2.0,6,,1,4,6180.0,1998,1000000000.0,sales,False
540,34.0,False,,304.0,sales,25,3,other,,4,m,60,3,2,sales executive,4,single,6274.0,18686,1,True,False,0.22,4.0,3,,0,6.0,5,3.0,6,,1,4,6274.0,1989,1000000000.0,sales,True
541,34.0,False,,121.0,research & development,2,4,,804.0,3,f,86,2,1,research scientist,1,,4381.0,7530,1,True,,0.11,,3,80.0,0,6.0,3,3.0,6,,1,3,4381.0,1989,1000000000.0,research & development,True
542,35.0,False,,950.0,,7,3,other,,3,m,59,3,3,manufacturing director,3,single,,18869,3,True,False,0.21,4.0,2,,0,17.0,3,4.0,8,,1,6,,1988,1000000000.0,,False
543,35.0,False,,1343.0,,16,1,medical,856.0,16,f,53,2,1,research scientist,1,,2559.0,17852,1,,,0.11,3.0,4,,0,6.0,3,2.0,6,,1,1,2559.0,1988,1000000000.0,,False
544,33.0,False,,827.0,research & development,1,4,,998.0,3,f,84,4,2,healthcare representative,2,married,5488.0,20161,1,True,True,0.13,3.0,1,,1,,2,3.0,6,,1,2,5488.0,1990,1000000000.0,research & development,
545,29.0,False,,1107.0,,28,4,life sciences,1120.0,3,f,93,3,1,research scientist,4,divorced,2514.0,26968,4,True,False,0.22,4.0,1,,1,11.0,1,3.0,7,,1,7,2514.0,1994,1000000000.0,,False
546,29.0,False,frequently,490.0,research & development,10,3,,1143.0,4,f,61,3,1,research scientist,2,divorced,,17940,0,,False,0.14,3.0,4,,2,8.0,2,2.0,7,,1,1,,1994,1000000000.0,research & development,True
547,34.0,False,,1400.0,,9,1,life sciences,,2,f,70,3,2,sales executive,3,married,,5829,1,,,0.2,4.0,1,80.0,0,,3,2.0,6,,1,3,,1989,1000000000.0,,False
548,28.0,False,rarely,1179.0,,19,4,medical,,4,m,78,2,1,laboratory technician,1,married,3196.0,12449,1,True,,0.12,3.0,3,,3,6.0,2,3.0,6,,3,3,3196.0,1995,1000000000.0,,False
549,44.0,False,,1117.0,,2,1,life sciences,,1,f,72,4,1,research scientist,4,married,,19982,1,True,,0.13,3.0,4,,1,10.0,5,3.0,10,,7,7,,1979,1000000000.0,,False
550,31.0,False,rarely,1332.0,research & development,11,2,,1251.0,3,m,80,3,2,healthcare representative,1,married,,17089,1,,True,0.12,,4,,0,6.0,2,2.0,6,,0,1,,1992,1000000000.0,research & development,False
551,26.0,False,,583.0,research & development,4,2,life sciences,,3,m,53,3,1,research scientist,4,,,9973,1,,True,0.2,4.0,2,80.0,0,,2,2.0,8,,2,2,,1997,1000000000.0,research & development,False
552,47.0,False,rarely,465.0,,1,3,,1438.0,1,m,74,3,1,research scientist,4,,3420.0,10205,7,True,False,0.12,3.0,3,80.0,1,17.0,2,2.0,6,,1,2,3420.0,1976,1000000000.0,,
553,37.0,False,,1413.0,research & development,5,2,,,3,m,84,4,1,laboratory technician,3,single,,25470,0,,False,0.14,3.0,1,,0,7.0,2,1.0,6,,1,3,,1986,1000000000.0,research & development,False
554,32.0,False,,1200.0,,1,4,,1574.0,4,m,,3,2,research scientist,1,married,4087.0,25174,4,,,0.14,3.0,2,,1,9.0,3,2.0,6,,1,2,4087.0,1991,1000000000.0,,
555,32.0,False,,977.0,,2,3,medical,1671.0,4,m,45,3,2,research scientist,2,divorced,,25518,0,True,False,0.13,3.0,3,,2,10.0,4,2.0,9,,1,6,,1991,1000000000.0,,True
556,33.0,False,no,530.0,,16,3,life sciences,,3,f,36,3,2,sales executive,4,,5368.0,16130,1,True,True,0.25,4.0,3,80.0,1,7.0,2,3.0,6,,1,2,5368.0,1990,1000000000.0,,False
557,47.0,True,,1093.0,sales,9,3,,,3,m,82,1,4,sales executive,3,married,12936.0,24164,7,,False,0.11,,3,,0,25.0,3,1.0,23,,14,10,12936.0,1976,1000000000.0,sales,True
558,41.0,True,,1102.0,,1,2,,,2,f,94,3,2,sales executive,4,,,19479,8,,True,0.11,3.0,1,,0,8.0,0,1.0,6,,0,5,,1982,1000000000.0,,False
559,35.0,False,rarely,809.0,research & development,16,3,medical,,1,m,84,4,1,laboratory technician,2,married,,16479,0,,,0.13,3.0,3,,1,6.0,5,3.0,5,,0,3,,1988,1000000000.0,research & development,False
560,29.0,False,rarely,1328.0,,2,3,life sciences,94.0,3,m,76,3,1,research scientist,2,married,,4956,0,True,False,0.23,4.0,4,,1,,3,3.0,5,,0,4,,1994,1000000000.0,,False
561,32.0,False,rarely,548.0,,1,3,life sciences,,2,m,66,3,2,research scientist,2,,,7346,1,True,False,0.17,3.0,2,80.0,2,10.0,3,3.0,10,,0,9,,1991,1000000000.0,,True
562,35.0,False,rarely,1214.0,,1,3,medical,,2,m,30,2,1,research scientist,3,single,,26278,1,,False,0.18,3.0,1,,0,6.0,3,3.0,6,,0,4,,1988,1000000000.0,,False
563,56.0,False,,,,13,3,,112.0,4,m,,1,3,manufacturing director,4,,,21698,4,,False,0.11,3.0,1,,0,37.0,3,2.0,6,,0,2,,1967,1000000000.0,,True
564,28.0,False,,120.0,,4,3,medical,129.0,2,m,43,3,2,sales executive,3,,4221.0,8863,1,True,,0.15,3.0,2,80.0,0,5.0,3,4.0,5,,0,4,4221.0,1995,1000000000.0,,True
565,25.0,True,rarely,240.0,,5,3,,142.0,3,m,46,2,2,sales executive,3,single,,26959,1,True,True,0.11,3.0,4,,0,,1,3.0,6,,0,3,,1998,1000000000.0,,True
566,56.0,True,,441.0,,14,4,life sciences,161.0,2,f,72,3,1,research scientist,2,,4963.0,4510,9,True,,0.18,3.0,1,,3,7.0,2,3.0,5,,4,3,4963.0,1967,1000000000.0,,True
567,26.0,False,,841.0,research & development,6,3,,164.0,3,f,46,2,1,research scientist,2,married,,23300,1,,,0.19,3.0,3,,0,5.0,3,2.0,5,,4,3,,1997,1000000000.0,research & development,False
568,32.0,True,,1033.0,,9,3,medical,190.0,1,f,41,3,1,laboratory technician,1,,4200.0,10224,7,,False,0.22,4.0,1,80.0,0,,2,4.0,5,,0,4,4200.0,1991,1000000000.0,,False
569,30.0,False,rarely,,,18,3,life sciences,194.0,1,f,75,3,1,research scientist,3,single,,23910,1,,False,0.14,3.0,3,80.0,0,,4,2.0,5,,0,4,,1993,1000000000.0,,
570,50.0,False,rarely,1452.0,,11,3,,226.0,3,f,53,3,5,manager,2,,,17053,3,True,,0.15,3.0,2,,0,,5,3.0,5,,4,4,,1973,1000000000.0,,False
571,32.0,False,,120.0,,6,5,life sciences,231.0,3,m,43,3,1,research scientist,3,,,12430,3,True,False,0.2,4.0,1,,0,8.0,2,,5,,1,4,,1991,1000000000.0,,False
572,45.0,False,rarely,1268.0,,4,2,,240.0,3,f,30,3,2,sales executive,1,,5006.0,6319,4,True,,0.11,3.0,1,,1,9.0,3,4.0,5,,0,3,5006.0,1978,1000000000.0,,False
573,43.0,False,,,,7,3,,262.0,4,m,37,4,1,research scientist,4,divorced,,5228,4,,False,0.14,3.0,4,,3,7.0,3,4.0,5,,2,2,,1980,1000000000.0,,
574,29.0,True,,121.0,,27,3,marketing,283.0,2,f,35,3,3,sales executive,4,married,7639.0,24525,1,,,0.22,4.0,4,,3,10.0,3,2.0,10,,1,9,7639.0,1994,1000000000.0,,True
575,31.0,False,no,,research & development,1,4,medical,308.0,3,m,90,1,2,manufacturing director,3,,,4381,0,True,,0.12,3.0,4,,1,6.0,2,3.0,5,,1,4,,1992,1000000000.0,research & development,True
576,33.0,True,,813.0,,14,3,,325.0,3,m,58,3,1,laboratory technician,4,married,,22149,5,,True,0.13,3.0,3,,1,8.0,2,1.0,5,,0,4,,1990,1000000000.0,,False
577,31.0,True,,307.0,,29,2,,355.0,3,m,71,2,1,laboratory technician,2,,,11652,0,True,False,0.11,3.0,2,80.0,0,,2,4.0,5,,1,4,,1992,1000000000.0,,True
578,37.0,False,,228.0,,6,4,,378.0,3,m,,3,2,sales executive,4,,6502.0,22825,4,,False,0.14,3.0,2,,1,,5,4.0,5,,0,1,6502.0,1986,1000000000.0,,True
579,50.0,False,,797.0,research & development,4,1,,,1,m,96,3,5,research director,2,divorced,,15815,3,,False,0.14,3.0,1,,2,28.0,4,2.0,10,,1,6,,1973,1000000000.0,research & development,False
580,42.0,False,frequently,555.0,,26,3,,,3,f,77,3,4,sales executive,2,married,13525.0,14864,5,,,0.14,3.0,4,,1,,2,,20,,4,8,13525.0,1981,1000000000.0,,
581,27.0,False,,1377.0,,2,3,,,4,m,74,3,2,sales executive,3,,,5242,1,,True,0.11,3.0,1,80.0,0,5.0,3,3.0,5,,0,4,,1996,1000000000.0,,True
582,27.0,False,no,210.0,,1,1,marketing,449.0,3,m,73,3,2,sales executive,2,,6349.0,22107,0,True,True,0.13,3.0,4,,1,,0,,5,,1,4,6349.0,1996,1000000000.0,,True
583,41.0,False,rarely,483.0,,6,3,,466.0,4,m,,2,2,manufacturing director,2,single,,10110,6,,True,0.15,3.0,4,,0,,3,3.0,5,,1,2,,1982,1000000000.0,,True
584,37.0,False,rarely,921.0,,10,3,medical,486.0,3,f,98,3,1,laboratory technician,1,,,17663,6,,False,0.2,4.0,2,80.0,1,,3,3.0,5,4.0,0,3,,1986,1000000000.0,,
585,40.0,True,,575.0,,22,2,,492.0,22,m,68,2,2,sales executive,3,,6380.0,6110,2,True,True,0.12,3.0,1,,2,8.0,6,3.0,6,,1,0,6380.0,1983,1000000000.0,,True
586,55.0,False,,1311.0,,2,3,,505.0,3,f,97,3,4,manager,4,single,,23258,2,True,True,0.13,3.0,3,,0,,2,3.0,5,,1,2,,1968,1000000000.0,,False
587,26.0,True,frequently,575.0,,3,1,,510.0,3,m,73,3,1,research scientist,1,,3102.0,6582,0,,,0.22,4.0,3,,0,,2,3.0,6,,0,4,3102.0,1997,1000000000.0,,True
588,40.0,False,rarely,759.0,,2,2,marketing,,4,f,46,3,2,sales executive,2,divorced,,22553,7,True,,0.12,3.0,3,,2,,5,3.0,5,,1,3,,1983,1000000000.0,,True
589,25.0,False,,891.0,sales,4,2,,527.0,2,f,99,2,2,sales executive,4,single,,12090,1,True,True,0.11,3.0,2,,0,5.0,3,3.0,5,,1,3,,1998,1000000000.0,sales,False
590,30.0,False,,1082.0,,12,3,,,2,f,83,3,2,sales executive,3,single,,19558,0,,False,0.11,,2,,0,,6,3.0,5,,4,4,,1993,1000000000.0,,
591,52.0,False,rarely,319.0,,32,3,,,4,m,,2,3,manufacturing director,3,married,,19609,2,True,,0.14,,3,80.0,0,,4,3.0,5,,0,4,,1971,1000000000.0,,False
592,42.0,False,frequently,532.0,,12,2,,547.0,1,f,92,3,2,research scientist,3,,4556.0,12932,2,,False,0.11,3.0,2,,1,19.0,3,3.0,5,,0,2,4556.0,1981,1000000000.0,,False
593,,False,rarely,317.0,,2,3,life sciences,548.0,3,f,43,1,2,manufacturing director,4,,,24793,2,,False,0.2,4.0,3,,0,11.0,2,3.0,5,,0,2,,1993,1000000000.0,,True
594,35.0,False,rarely,144.0,,22,3,life sciences,577.0,4,m,46,1,1,laboratory technician,3,single,4230.0,19225,0,,False,0.15,3.0,3,,0,,2,3.0,5,,4,3,4230.0,1988,1000000000.0,,False
595,31.0,False,rarely,688.0,,7,3,,,3,m,44,2,3,manager,4,divorced,,25291,9,True,,0.21,4.0,3,80.0,1,10.0,3,2.0,5,,0,1,,1992,1000000000.0,,True
596,35.0,False,rarely,195.0,sales,1,3,,,1,f,80,3,2,sales executive,3,single,4859.0,6698,1,True,,0.16,3.0,4,80.0,0,5.0,3,3.0,5,,0,3,4859.0,1988,1000000000.0,sales,True
597,25.0,False,,622.0,,13,1,,,2,m,40,3,1,sales representative,3,,,26376,1,True,,0.11,3.0,3,,0,7.0,1,3.0,7,,0,6,,1998,1000000000.0,,True
598,32.0,False,rarely,646.0,,9,4,,679.0,1,f,92,3,2,research scientist,4,married,6322.0,18089,1,True,,0.12,3.0,4,,1,6.0,2,,6,,0,5,6322.0,1991,1000000000.0,,False
599,47.0,True,,719.0,,27,2,life sciences,785.0,2,f,77,4,2,sales executive,3,,,10339,4,True,True,0.12,3.0,4,,0,8.0,2,3.0,5,,1,3,,1976,1000000000.0,,False
600,30.0,False,frequently,1012.0,,5,4,life sciences,861.0,2,m,,2,1,research scientist,4,divorced,,2373,9,True,False,0.12,3.0,2,80.0,1,10.0,3,2.0,5,,0,3,,1993,1000000000.0,,
601,45.0,False,,930.0,,9,3,marketing,864.0,4,m,74,3,3,sales executive,1,divorced,10761.0,19239,4,,True,0.12,3.0,3,80.0,1,18.0,2,3.0,5,,0,2,10761.0,1978,1000000000.0,,False
602,36.0,False,rarely,1278.0,,8,3,life sciences,878.0,1,m,77,2,1,human resources,1,,,8635,0,,,0.21,4.0,3,80.0,0,,3,3.0,5,,0,3,,1987,1000000000.0,,True
603,31.0,False,,1222.0,,11,4,,895.0,4,m,48,3,1,research scientist,4,,,14871,3,,,0.19,3.0,2,,1,,2,3.0,6,,0,2,,1992,1000000000.0,,True
604,37.0,False,frequently,1231.0,,21,2,medical,900.0,3,f,54,3,1,sales representative,4,married,2973.0,21222,5,,,0.15,3.0,2,80.0,1,,3,3.0,5,4.0,0,0,2973.0,1986,1000000000.0,,False
605,39.0,False,rarely,1383.0,,2,3,life sciences,,4,f,42,2,2,human resources,4,,5204.0,7790,8,True,False,0.11,3.0,3,80.0,2,13.0,2,3.0,5,,0,4,5204.0,1984,1000000000.0,,False
606,42.0,False,,462.0,,14,2,,936.0,3,f,68,2,2,sales executive,3,,,7824,7,,,0.17,3.0,1,80.0,0,,6,3.0,5,,0,3,,1981,1000000000.0,,True
607,30.0,False,rarely,231.0,,8,2,,,3,m,62,3,3,sales executive,3,,,9977,5,,False,0.11,3.0,1,,1,,2,4.0,8,,7,7,,1993,1000000000.0,,False
608,50.0,False,,,,1,2,medical,997.0,4,m,66,3,4,research director,4,divorced,17399.0,6615,9,True,False,0.22,,3,,1,32.0,1,2.0,5,,1,3,17399.0,1973,1000000000.0,,True
609,59.0,False,rarely,1089.0,sales,1,2,,1048.0,2,m,66,3,3,manager,4,,,11038,3,,True,0.14,3.0,3,,1,14.0,1,1.0,6,,0,4,,1964,1000000000.0,sales,
610,54.0,False,,1082.0,,2,4,life sciences,,3,f,41,2,3,sales executive,3,married,,8392,6,True,False,0.11,3.0,2,80.0,1,13.0,4,3.0,9,,7,0,,1969,1000000000.0,,True
611,56.0,False,,1240.0,,9,3,medical,1071.0,1,f,63,3,1,research scientist,3,married,,12154,2,,False,0.19,3.0,2,,1,18.0,4,3.0,5,,0,3,,1967,1000000000.0,,False
612,48.0,False,,1262.0,,1,4,,1116.0,1,m,35,4,4,manager,4,single,16885.0,16154,2,True,False,0.22,,3,,0,,3,2.0,5,,2,1,16885.0,1975,1000000000.0,,True
613,39.0,False,,439.0,research & development,9,3,life sciences,1132.0,3,m,70,3,2,laboratory technician,2,single,,8770,9,,False,0.15,3.0,3,80.0,0,9.0,2,2.0,5,,0,3,,1984,1000000000.0,research & development,False
614,35.0,False,rarely,528.0,,8,4,technical degree,,3,m,100,3,1,human resources,3,,4323.0,7108,1,True,False,0.17,3.0,2,,0,6.0,2,1.0,5,,1,4,4323.0,1988,1000000000.0,,True
615,42.0,False,rarely,647.0,sales,4,4,marketing,1171.0,2,m,45,3,2,sales executive,1,single,5155.0,2253,7,,False,0.13,3.0,4,80.0,0,,3,,6,,1,5,5155.0,1981,1000000000.0,sales,False
616,44.0,True,,1097.0,,10,4,,1200.0,3,m,96,3,1,research scientist,3,single,2936.0,10826,1,,True,0.11,3.0,3,,0,6.0,4,3.0,6,,0,2,2936.0,1979,1000000000.0,,False
617,29.0,False,rarely,942.0,,15,1,,1202.0,2,f,69,1,1,research scientist,4,married,,26933,0,True,True,0.18,,1,,1,6.0,2,2.0,5,,1,3,,1994,1000000000.0,,False
618,33.0,False,,147.0,,2,3,human resources,,2,m,99,3,1,human resources,3,,,8429,1,True,False,0.13,3.0,4,,1,5.0,2,3.0,5,,1,4,,1990,1000000000.0,,
619,54.0,False,frequently,966.0,,1,4,,1245.0,4,f,53,3,3,manufacturing director,3,,,9659,7,,False,0.17,3.0,1,,1,33.0,2,1.0,5,,1,4,,1969,1000000000.0,,False
620,46.0,False,,168.0,sales,4,2,,1280.0,4,f,33,2,5,manager,2,married,18789.0,9946,2,True,,0.14,3.0,3,,1,,2,3.0,11,,0,8,18789.0,1977,1000000000.0,sales,True
621,30.0,False,no,,,9,2,medical,,3,f,72,3,2,manufacturing director,3,single,,12858,7,,True,0.18,,3,,0,10.0,3,3.0,8,4.0,1,7,,1993,1000000000.0,,
622,32.0,True,rarely,1089.0,,7,2,life sciences,1309.0,4,m,79,3,2,laboratory technician,3,,4883.0,22845,1,,,0.18,3.0,1,,1,,3,3.0,10,,1,1,4883.0,1991,1000000000.0,,
623,40.0,True,,299.0,,25,4,,,4,m,57,2,3,sales executive,2,single,,17235,2,True,True,0.12,3.0,3,80.0,0,9.0,2,3.0,5,,1,0,,1983,1000000000.0,,True
624,34.0,False,no,999.0,,26,1,,1374.0,1,f,92,2,1,research scientist,3,divorced,2029.0,15891,1,True,False,0.2,4.0,3,,3,5.0,2,3.0,5,,0,0,2029.0,1989,1000000000.0,,True
625,39.0,False,rarely,1498.0,sales,21,4,,1390.0,1,m,44,2,2,sales executive,4,married,,3567,3,True,,0.12,3.0,4,,2,8.0,2,4.0,5,,1,4,,1984,1000000000.0,sales,False
626,37.0,False,,1439.0,,4,1,,,3,m,54,3,1,research scientist,3,married,2996.0,5182,7,,True,0.15,3.0,4,,0,8.0,2,3.0,6,,1,3,2996.0,1986,1000000000.0,,False
627,33.0,False,,1111.0,sales,41,1,life sciences,1395.0,41,m,61,3,2,sales executive,4,marreid,,19293,6,,,0.13,3.0,1,,0,8.0,2,4.0,5,,1,2,,1990,1000000000.0,sales,
628,39.0,False,no,1485.0,research & development,25,2,,1397.0,3,m,71,3,3,healthcare representative,3,,,3449,3,,False,0.21,4.0,2,,1,13.0,2,3.0,6,,0,5,,1984,1000000000.0,research & development,False
629,52.0,False,rarely,258.0,,8,4,other,1409.0,3,f,54,3,1,laboratory technician,1,married,,17363,9,,False,0.13,,3,,0,12.0,2,1.0,5,,0,4,,1971,1000000000.0,,True
630,36.0,False,,1174.0,,3,4,,1425.0,1,f,99,3,2,sales executive,2,single,9278.0,20763,3,True,True,0.16,3.0,4,,0,15.0,3,3.0,5,,0,1,9278.0,1987,1000000000.0,,
631,36.0,False,,172.0,,47,4,life sciences,1435.0,47,m,,2,2,laboratory technician,4,single,,22604,1,True,,0.16,3.0,3,80.0,0,10.0,2,2.0,10,,1,8,,1987,1000000000.0,,
632,24.0,False,rarely,,,4,1,,1445.0,4,f,42,3,2,sales executive,3,married,4162.0,15211,1,True,True,0.12,3.0,3,,2,,3,3.0,5,,0,3,4162.0,1999,1000000000.0,,
633,34.0,False,rarely,401.0,,1,3,life sciences,,4,f,86,2,1,laboratory technician,2,,,3708,5,True,False,0.17,3.0,1,,1,7.0,2,2.0,5,,0,2,,1989,1000000000.0,,False
634,28.0,False,,866.0,sales,5,3,,1469.0,4,m,,3,2,sales executive,1,single,,23490,0,,,0.18,3.0,4,,0,,4,3.0,5,,1,3,,1995,1000000000.0,sales,True
635,33.0,False,rarely,1099.0,research & development,4,4,medical,,1,f,82,2,1,laboratory technician,2,,,8192,8,,False,0.11,3.0,4,,0,8.0,5,3.0,5,,0,2,,1990,1000000000.0,research & development,True
636,47.0,False,rarely,571.0,,14,3,medical,1503.0,3,f,,3,2,sales executive,3,married,,24200,3,,,0.17,3.0,3,80.0,1,,4,2.0,5,,1,2,,1976,1000000000.0,,True
637,40.0,True,,676.0,,9,4,life sciences,1534.0,4,m,86,3,1,laboratory technician,1,single,,21831,3,,,0.14,3.0,2,,0,15.0,3,1.0,5,,1,0,,1983,1000000000.0,,False
638,45.0,False,rarely,950.0,,49,3,technical degree,1546.0,49,m,97,3,1,research scientist,4,marreid,,4585,4,,False,0.2,4.0,4,,1,,3,3.0,5,,0,3,,1978,1000000000.0,,
639,40.0,False,rarely,1342.0,,9,2,,1548.0,1,m,47,3,2,sales executive,1,,,19345,0,True,,0.12,3.0,4,80.0,0,,5,4.0,8,,7,1,,1983,1000000000.0,,True
640,29.0,False,,995.0,,2,1,life sciences,,1,m,87,3,2,healthcare representative,4,,8853.0,24483,1,True,,0.19,3.0,4,80.0,1,6.0,0,4.0,6,,1,3,8853.0,1994,1000000000.0,,
641,40.0,False,,118.0,,14,2,life sciences,1598.0,4,f,84,3,2,sales executive,1,married,,11262,1,True,False,0.15,3.0,3,,1,5.0,2,3.0,5,,1,2,,1983,1000000000.0,,True
642,43.0,False,,990.0,,27,3,,1599.0,4,m,87,4,1,laboratory technician,2,divorced,4876.0,5855,5,,,0.12,3.0,3,,1,,0,,6,,0,2,4876.0,1980,1000000000.0,,False
643,30.0,False,,241.0,,7,3,,1609.0,2,m,48,2,1,research scientist,2,,2141.0,5348,1,,False,0.12,3.0,2,,1,6.0,3,2.0,6,,1,1,2141.0,1993,1000000000.0,,True
644,38.0,False,,,research & development,2,2,,1638.0,4,f,54,2,3,manufacturing director,3,,7756.0,14199,3,,,0.19,3.0,4,80.0,1,10.0,6,4.0,5,,0,2,7756.0,1985,1000000000.0,research & development,
645,37.0,False,rarely,1470.0,research & development,10,3,,1640.0,2,f,71,3,1,research scientist,2,married,3936.0,9953,1,,,0.11,3.0,1,,1,8.0,2,1.0,8,,7,7,3936.0,1986,1000000000.0,research & development,False
646,39.0,False,rarely,492.0,,12,3,medical,,4,m,66,3,2,manufacturing director,2,,,7693,4,,False,0.21,4.0,3,,0,,3,3.0,5,,1,0,,1984,1000000000.0,,True
647,36.0,False,rarely,1040.0,research & development,11,2,life sciences,1664.0,11,m,79,4,2,healthcare representative,1,divorced,6842.0,26308,6,,False,0.2,4.0,1,,1,13.0,3,3.0,5,,0,4,6842.0,1987,1000000000.0,research & development,True
648,23.0,True,rarely,1320.0,,8,1,medical,1684.0,4,m,93,2,1,laboratory technician,3,single,3989.0,20586,1,True,,0.11,,1,80.0,0,5.0,2,3.0,5,,1,2,3989.0,2000,1000000000.0,,True
649,35.0,False,,146.0,,2,4,,1704.0,1,m,79,2,1,research scientist,4,,4930.0,13970,0,,True,0.14,3.0,3,80.0,0,6.0,2,4.0,5,,1,4,4930.0,1988,1000000000.0,,True
650,31.0,False,frequently,163.0,,24,1,technical degree,1736.0,4,f,30,3,2,manufacturing director,4,single,,6670,2,True,,0.2,4.0,4,80.0,0,9.0,3,2.0,5,,1,4,,1992,1000000000.0,,True
651,38.0,False,rarely,1153.0,research & development,6,2,other,1782.0,4,f,40,2,1,laboratory technician,3,married,3702.0,16376,1,True,False,0.11,3.0,2,,1,5.0,3,3.0,5,,0,4,3702.0,1985,1000000000.0,research & development,
652,35.0,False,,185.0,,23,4,medical,1826.0,2,m,91,1,1,laboratory technician,3,married,2705.0,9696,0,True,,0.16,,2,,1,6.0,2,4.0,5,,0,3,2705.0,1988,1000000000.0,,True
653,40.0,False,,750.0,,12,3,,,2,f,47,3,2,healthcare representative,1,,4448.0,10748,2,,,0.12,3.0,2,80.0,1,15.0,3,3.0,7,,7,7,4448.0,1983,1000000000.0,,True
654,27.0,False,frequently,1297.0,research & development,48,2,,1850.0,48,f,,3,1,laboratory technician,4,single,2379.0,19826,0,,True,0.14,3.0,3,80.0,0,6.0,3,2.0,5,,0,2,2379.0,1996,1000000000.0,research & development,
655,41.0,False,,337.0,,8,3,,1909.0,3,f,54,3,2,sales executive,2,,,26841,5,True,False,0.21,4.0,3,80.0,1,14.0,3,3.0,5,,1,4,,1982,1000000000.0,,True
656,33.0,False,rarely,217.0,,15,4,marketing,1924.0,2,m,43,3,2,sales executive,3,single,5487.0,10410,1,True,False,0.14,3.0,2,,0,,2,2.0,10,,0,9,5487.0,1990,1000000000.0,,False
657,49.0,False,,1064.0,,2,1,life sciences,1941.0,2,m,42,3,5,research director,4,married,,13738,3,,False,0.15,3.0,4,,0,28.0,3,3.0,5,,4,3,,1974,1000000000.0,,False
658,36.0,False,no,1351.0,,9,4,,1949.0,1,m,66,4,1,laboratory technician,2,,2810.0,9238,1,,False,0.22,4.0,2,80.0,0,5.0,3,3.0,5,,0,2,2810.0,1987,1000000000.0,,
659,41.0,False,,930.0,,3,3,life sciences,,3,m,57,2,2,sales executive,2,divorced,8938.0,12227,2,True,,0.11,3.0,3,,1,14.0,5,3.0,5,,0,4,8938.0,1982,1000000000.0,,False
660,29.0,False,,468.0,,41,4,medical,,41,f,73,2,1,research scientist,1,single,,8489,1,True,False,0.14,3.0,2,80.0,0,5.0,3,1.0,5,,0,4,,1994,1000000000.0,,True
661,31.0,False,no,,,5,3,medical,,2,m,74,3,2,manufacturing director,1,,9936.0,3787,0,True,False,0.19,3.0,2,,0,10.0,2,3.0,9,,1,7,9936.0,1992,1000000000.0,,True
662,36.0,True,rarely,1218.0,,9,4,life sciences,27.0,3,m,82,2,1,sales representative,1,single,,6986,7,True,False,0.23,4.0,2,,0,,4,,5,,0,3,,1987,1000000000.0,,False
663,43.0,False,rarely,1273.0,,2,2,medical,46.0,4,f,72,4,1,research scientist,3,,,21923,1,,False,0.12,3.0,4,,2,6.0,3,2.0,5,,1,4,,1980,1000000000.0,,False
664,33.0,False,frequently,1141.0,,18,3,life sciences,52.0,18,f,42,4,2,sales executive,1,marreid,,3193,2,,False,0.19,,1,80.0,2,,3,3.0,5,,1,3,,1990,1000000000.0,,False
665,44.0,False,,1488.0,sales,1,5,marketing,68.0,2,f,75,3,2,sales executive,1,,5454.0,4009,5,,,0.21,4.0,3,,1,9.0,2,2.0,4,,1,3,5454.0,1979,1000000000.0,sales,False
666,38.0,False,,653.0,,29,5,life sciences,79.0,4,f,50,3,2,laboratory technician,4,single,,5456,1,,False,0.11,3.0,4,,0,10.0,2,3.0,10,,9,9,,1985,1000000000.0,,
667,50.0,False,,989.0,,7,2,medical,80.0,2,f,43,2,5,research director,3,divorced,18740.0,16701,5,,,0.12,,4,,1,,2,2.0,27,,13,8,18740.0,1973,1000000000.0,,False
